RECORD_ID,RECORD_TYPE,RECORD_STATUS,CLASS,BLOCK,LOT,MAPBLOCKLOT,PARENT_ID,CHILD_ID,OPEN_DATE,CLOSE_DATE,PROJECT_NAME,PROJECT_ADDRESS,SUPERVISOR_DISTRICT,RELATED_BUILDING_PERMIT,NUMBER_OF_UNITS,NUMBER_OF_MARKET_RATE_UNITS,NUMBER_OF_AFFORDABLE_UNITS,NUMBER_OF_UNITS_EXIST,NUMBER_MARKET_RATE_UNITS_EXIST,NUMBER_AFFORDABLE_UNITS_EXIST,NUMBER_OF_UNITS_PROP,NUMBER_MARKET_RATE_UNITS_PROP,NUMBER_AFFORDABLE_UNITS_PROPOSED,DATE_APPLICATION_SUBMITTED,DATE_ENTITLEMENTS_APPROVED,DATE_PPA_SUBMITTED,DATE_APPLICATION_ACCEPTED,DATE_OF_FINAL_HEARING,DEVELOPER_NAME,DEVELOPER_ORG,ASSIGNED_TO_PLANNER,PLANNER_FIRST_NAME,PLANNER_LAST_NAME,PLANNER_EMAIL,PLANNER_PHONE,DESCRIPTION,DATE_PPA_LETTER_ISSUED,DATE_NIA_ISSUED,DATE_PLAN_CHECK_LETTER_ISSUED,DATE_PROJECT_DESC_STABLE,DATE_OF_FIRST_HEARING,CHANGE_OF_USE,ADDITIONS,NEW_CONSTRUCTION,LEG_ZONE_CHANGE,DEMOLITION,LOT_LINE_ADJUST,FACADE_ALT,ROW_IMPROVE,OTHER_PRJ_DESC,FORMULA_RETAIL,CANNABIS,MEDICAL_CANNABIS_DISPENSARY,MASSAGE,TOBACCO,FINANCIAL,OTHER_NON_RES,OTHER_NON_RES_DESC,SPECIAL_NEEDS,SENIOR,AFFORDABLE_UNITS,STUDENT,INCLUSIONARY,ADU,LEGALIZATION,CHANGE_OF_DWELLING_UNITS,SB35,AB2162,HOUSING_SUSTAINABILITY_DIST,RENTAL_UNITS,OWNERSHIP_UNITS,UNKOWN_UNITS,SB330,PRELIMINARY_HOUSING_APP_DATE,HOMESF,STATE_DENSITY_BONUS_ANALYZED,STATE_DENSITY_BONUS_INDIVIDUAL,BASE_DENSITY,BONUS_DENSITY,INCLUSIONARY_PERCENT,REAR_YARD,EXPOSURE,OFF_STREET_LOADING,PARKING,OPEN_SPACE,HEIGHT_LIMIT,OTHER_MODIFICATION,OTHER_MODIFICATION_DESC,AHBP_100_PERCENT_AFFORDABLE,ENVIRONMENTAL_REVIEW_TYPE,RESIDENTIAL_EXIST,PARKING_SPACES_EXIST,CAR_SHARE_SPACES_EXIST,PARKING_GSF_EXIST,RETAIL_COMMERCIAL_EXIST,OFFICE_EXIST,INDUSTRIAL_PDR_EXIST,MEDICAL_EXIST,VISITOR_EXIST,CIE_EXIST,RESIDENTIAL_PROP,PARKING_SPACES_PROP,CAR_SHARE_SPACES_PROP,PARKING_GSF_PROP,RETAIL_COMMERCIAL_PROP,OFFICE_PROP,INDUSTRIAL_PDR_PROP,MEDICAL_PROP,VISITOR_PROP,CIE_PROP,RESIDENTIAL_STUDIO_EXIST,RESIDENTIAL_1BR_EXIST,RESIDENTIAL_2BR_EXIST,RESIDENTIAL_3BR_EXIST,RESIDENTIAL_ADU_STUDIO_EXIST,RESIDENTIAL_ADU_1BR_EXIST,RESIDENTIAL_ADU_2BR_EXIST,RESIDENTIAL_ADU_3BR_EXIST,RESIDENTIAL_GH_ROOMS_EXIST,RESIDENTIAL_GH_BEDS_EXIST,RESIDENTIAL_SRO_EXIST,RESIDENTIAL_MICRO_EXIST,RESIDENTIAL_STUDIO_PROP,RESIDENTIAL_1BR_PROP,RESIDENTIAL_2BR_PROP,RESIDENTIAL_3BR_PROP,RESIDENTIAL_ADU_STUDIO_PROP,RESIDENTIAL_ADU_1BR_PROP,RESIDENTIAL_ADU_2BR_PROP,RESIDENTIAL_ADU_3BR_PROP,RESIDENTIAL_GH_ROOMS_PROP,RESIDENTIAL_GH_BEDS_PROP,RESIDENTIAL_SRO_PROP,Neighborhoods,RESIDENTIAL_MICRO_PROP,SF Find Neighborhoods,LATITUDE,Current Police Districts,Current Supervisor Districts,LONGITUDE,WKT_MULTIPOLYGON,Analysis Neighborhoods,point
1997.115E,ENV,Closed - CEQA Clearance Issued,,2208,006,2208006,1997.115,,1997-02-20 00:00:00,1997-04-03 00:00:00,2150 AND 2168 10th AV,"2150 - 0 10TH AV, SAN FRANCISCO, CA 94116",,,0,0,0,0,0,0,0,0,0,,,,,,"Bierman, Sue",Board of Supervisors,,,,,,Merge Lots 12 and 13.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,45,37.74856233,10,8,-122.46611472,"MULTIPOLYGON (((-122.46604867100001 37.748558323999987, -122.46603760400001 37.748584334999975, -122.46598631799998 37.748704864999979, -122.466015578 37.748703578000004, -122.46610191500002 37.748699778999992, -122.46619346799997 37.748695752000003, -122.466185091 37.748577845999989, -122.46616438699999 37.748286370000017, -122.466116204 37.748399608, -122.46604867100001 37.748558323999987)))",41,POINT (-122.46611472 37.74856233)
1998.176Q,CND,Closed - Approved,,1635,026,1635026,1998.176,,1998-03-17 00:00:00,1998-04-15 00:00:00,658 10TH AV,"658 - 0 10TH AV, SAN FRANCISCO, CA 94118",,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,Convert 2 units into condominiums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.77595026,8,4,-122.46788055,"MULTIPOLYGON (((-122.46767346799999 37.775994073999982, -122.46809259999998 37.775974990000009, -122.46808763899998 37.775906443999986, -122.467668506 37.775925529999995, -122.46767346799999 37.775994073999982)))",11,POINT (-122.46788055000002 37.77595026)
1998.176,PRJ,Closed,,1635,026,1635026,,1998.176Q,1998-03-17 00:00:00,,658 10TH AV,"658 - 0 10TH AV, SAN FRANCISCO, CA 94118",,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,Convert 2 units into condominiums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.77595026,8,4,-122.46788055,"MULTIPOLYGON (((-122.46767346799999 37.775994073999982, -122.46809259999998 37.775974990000009, -122.46808763899998 37.775906443999986, -122.467668506 37.775925529999995, -122.46767346799999 37.775994073999982)))",11,POINT (-122.46788055000002 37.77595026)
2000.351,PRJ,Closed,,3554,005,3554005,,2000.351R,2000-04-10 00:00:00,,1950 Mission,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,Quitclaim to S.F.U.S.D.  Who in turn plans to sell the property.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,53,37.76584624,3,2,-122.42020777,"MULTIPOLYGON (((-122.42018528199998 37.765572173999999, -122.42007433499998 37.765578876000006, -122.41986736299998 37.765591378000011, -122.41989126999999 37.765841061000003, -122.41989654899999 37.765896189999978, -122.41991980400002 37.766139066999983, -122.42054818700001 37.766101108999976, -122.42049574100002 37.765553421999982, -122.42039225500002 37.765559671999995, -122.42018528199998 37.765572173999999)))",20,POINT (-122.42020776999999 37.76584624)
2000.351R,GPR,Closed,,3554,005,3554005,2000.351,,2000-04-10 00:00:00,2001-04-25 00:00:00,1950 Mission,,,,0,0,0,0,0,0,0,0,0,,,,,,"Ritter, Larry",Real Estate Division,,,,,,Quitclaim to S.F.U.S.D.  Who in turn plans to sell the property.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,53,37.76584624,3,2,-122.42020777,"MULTIPOLYGON (((-122.42018528199998 37.765572173999999, -122.42007433499998 37.765578876000006, -122.41986736299998 37.765591378000011, -122.41989126999999 37.765841061000003, -122.41989654899999 37.765896189999978, -122.41991980400002 37.766139066999983, -122.42054818700001 37.766101108999976, -122.42049574100002 37.765553421999982, -122.42039225500002 37.765559671999995, -122.42018528199998 37.765572173999999)))",20,POINT (-122.42020776999999 37.76584624)
2000.576C,CUA,Closed - Approved,,1441,035,1441035,2000.576,,2000-06-05 00:00:00,2000-07-20 00:00:00,"389-9th Avenue (aka, 378 10TH AV)","389 - 0 09TH AV, SAN FRANCISCO, CA 94118",,,0,0,0,0,0,0,0,0,0,,,,,,"Mariano, Renee",Whalen & Company,,,,,,"Installation of a WTS facility, with up to 16 antennas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.78120193,8,4,-122.46799314,"MULTIPOLYGON (((-122.46762288600002 37.781040678000011, -122.46764769700002 37.781383404999985, -122.468066733 37.781364478, -122.46848129300002 37.781345751999993, -122.46847631000003 37.781276922000018, -122.46832084900001 37.781283943999995, -122.46830101900002 37.781010048999974, -122.46762288600002 37.781040678000011)))",11,POINT (-122.46799313999999 37.78120193)
2000.576,PRJ,Closed,,1441,035,1441035,,2000.576C,2000-06-05 00:00:00,,"389-9th Avenue (aka, 378 10TH AV)","389 - 0 09TH AV, SAN FRANCISCO, CA 94118",,,0,0,0,0,0,0,0,0,0,,,,2000-06-05 00:00:00,,,,,,,,,"Installation of a WTS facility, with up to 16 antennas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.78120193,8,4,-122.46799314,"MULTIPOLYGON (((-122.46762288600002 37.781040678000011, -122.46764769700002 37.781383404999985, -122.468066733 37.781364478, -122.46848129300002 37.781345751999993, -122.46847631000003 37.781276922000018, -122.46832084900001 37.781283943999995, -122.46830101900002 37.781010048999974, -122.46762288600002 37.781040678000011)))",11,POINT (-122.46799313999999 37.78120193)
2002.0430C,CUA,Closed - Approved,,1441,035,1441035,2002.0430,,2002-04-23 00:00:00,2003-07-17 00:00:00,378 10TH AV,"389 - 0 09TH AV, SAN FRANCISCO, CA 94118",,,0,0,0,0,0,0,0,0,0,,,,,,"Karavolias, John",AT &T Wireless,Jonas Ionin,Jonas,Ionin,jonas.ionin@sfgov.org,415-558-6309,Installation of WTS facility with 12 Antenna on roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.78120193,8,4,-122.46799314,"MULTIPOLYGON (((-122.46762288600002 37.781040678000011, -122.46764769700002 37.781383404999985, -122.468066733 37.781364478, -122.46848129300002 37.781345751999993, -122.46847631000003 37.781276922000018, -122.46832084900001 37.781283943999995, -122.46830101900002 37.781010048999974, -122.46762288600002 37.781040678000011)))",11,POINT (-122.46799313999999 37.78120193)
2002.0430,PRJ,Closed,,1441,035,1441035,,2002.0430C,2002-04-23 00:00:00,,378 10TH AV,"389 - 0 09TH AV, SAN FRANCISCO, CA 94118",,,0,0,0,0,0,0,0,0,0,,,,2002-04-23 00:00:00,,,,,,,,,Installation of WTS facility with 12 Antenna on roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,37.78120193,8,4,-122.46799314,"MULTIPOLYGON (((-122.46762288600002 37.781040678000011, -122.46764769700002 37.781383404999985, -122.468066733 37.781364478, -122.46848129300002 37.781345751999993, -122.46847631000003 37.781276922000018, -122.46832084900001 37.781283943999995, -122.46830101900002 37.781010048999974, -122.46762288600002 37.781040678000011)))",11,POINT (-122.46799313999999 37.78120193)
2002.0809F,FED,Closed - Approved,,3546,002,3546002,2002.0809,,2003-01-23 00:00:00,2003-04-16 00:00:00,340-370 VALENCIA ST,"340 - 370 VALENCIA ST, SAN FRANCISCO, CA",,,0,0,0,0,0,0,0,0,0,,,,,,,,Moses Corrette,Moses,Corrette,moses.corrette@sfgov.org,415-558-6295,"03/06/2003 Shadow Study Prop. K 

The proposed project would demolish the 22 three-story buildings and construct 17 three story affordable housing structures containing a total of 247 units, plus community space and child care designed as a PUD with exceptions from parking and loading requirements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,37,37.7670987,3,5,-122.42319958,"MULTIPOLYGON (((-122.42374196100002 37.767600261999974, -122.423741173 37.767592046999994, -122.42377221999999 37.767590170999995, -122.42422584500002 37.767562754999972, -122.42414258000002 37.766693686999986, -122.42403909299998 37.766699941000013, -122.42402072700003 37.766508250000015, -122.422192516 37.766618728000026, -122.42229490699998 37.767687704000025, -122.42263980400003 37.767666863999978, -122.422743293 37.767660611999986, -122.42282953400002 37.767655400000024, -122.42291577399999 37.767650188999994, -122.42300201500001 37.767644976999975, -122.42308480600002 37.767639975000009, -122.42316759699997 37.767634971000007, -122.423305583 37.76762663300002, -122.42339182299997 37.767621421999991, -122.42348841199998 37.767615584999987, -122.423591902 37.767609330000028, -122.42367469300001 37.767604327000015, -122.42374196100002 37.767600261999974)))",20,POINT (-122.42319957999999 37.7670987)
2002.0809E,ENV,Closed - CEQA Clearance Issued,,3546,002,3546002,2002.0809,,2002-07-17 00:00:00,2002-09-20 00:00:00,340-370 VALENCIA ST,"340 - 370 VALENCIA ST, SAN FRANCISCO, CA",,,0,0,0,0,0,0,0,0,0,,,,,,"Messa, Gina",EIP Associates,,,,,,"03/06/2003 Shadow Study Prop. K 

The proposed project would demolish the 22 three-story buildings and construct 17 three story affordable housing structures containing a total of 247 units, plus community space and child care designed as a PUD with exceptions from parking and loading requirements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Initial Study-Negative Declaration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,37,37.7670987,3,5,-122.42319958,"MULTIPOLYGON (((-122.42374196100002 37.767600261999974, -122.423741173 37.767592046999994, -122.42377221999999 37.767590170999995, -122.42422584500002 37.767562754999972, -122.42414258000002 37.766693686999986, -122.42403909299998 37.766699941000013, -122.42402072700003 37.766508250000015, -122.422192516 37.766618728000026, -122.42229490699998 37.767687704000025, -122.42263980400003 37.767666863999978, -122.422743293 37.767660611999986, -122.42282953400002 37.767655400000024, -122.42291577399999 37.767650188999994, -122.42300201500001 37.767644976999975, -122.42308480600002 37.767639975000009, -122.42316759699997 37.767634971000007, -122.423305583 37.76762663300002, -122.42339182299997 37.767621421999991, -122.42348841199998 37.767615584999987, -122.423591902 37.767609330000028, -122.42367469300001 37.767604327000015, -122.42374196100002 37.767600261999974)))",20,POINT (-122.42319957999999 37.7670987)
2002.0809C,CUA,Closed - Approved,,3546,002,3546002,2002.0809,,2002-12-05 00:00:00,2003-06-26 00:00:00,340-370 VALENCIA ST,"340 - 370 VALENCIA ST, SAN FRANCISCO, CA",,,0,0,0,0,0,0,0,0,0,,,,,,"Pagan, Lisa",Mission Housing Development Corpor,Jonathan Purvis,Jonathan,Purvis,jonathan.purvis@sfgov.org,415-558-6354,"03/06/2003 Shadow Study Prop. K 

The proposed project would demolish the 22 three-story buildings and construct 17 three story affordable housing structures containing a total of 247 units, plus community space and child care designed as a PUD with exceptions from parking and loading requirements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,37,37.7670987,3,5,-122.42319958,"MULTIPOLYGON (((-122.42374196100002 37.767600261999974, -122.423741173 37.767592046999994, -122.42377221999999 37.767590170999995, -122.42422584500002 37.767562754999972, -122.42414258000002 37.766693686999986, -122.42403909299998 37.766699941000013, -122.42402072700003 37.766508250000015, -122.422192516 37.766618728000026, -122.42229490699998 37.767687704000025, -122.42263980400003 37.767666863999978, -122.422743293 37.767660611999986, -122.42282953400002 37.767655400000024, -122.42291577399999 37.767650188999994, -122.42300201500001 37.767644976999975, -122.42308480600002 37.767639975000009, -122.42316759699997 37.767634971000007, -122.423305583 37.76762663300002, -122.42339182299997 37.767621421999991, -122.42348841199998 37.767615584999987, -122.423591902 37.767609330000028, -122.42367469300001 37.767604327000015, -122.42374196100002 37.767600261999974)))",20,POINT (-122.42319957999999 37.7670987)
2002.0809,PRJ,Closed,,3546,002,3546002,,"2002.0809C, 2002.0809E, 2002.0809F, 2002.0809K",2002-07-17 00:00:00,,340-370 VALENCIA ST,"340 - 370 VALENCIA ST, SAN FRANCISCO, CA",,,1,0,1,246,0,246,247,0,247,,,,2002-07-17 00:00:00,,,,,,,,,"03/06/2003 Shadow Study Prop. K 

The proposed project would demolish the 22 three-story buildings and construct 17 three story affordable housing structures containing a total of 247 units, plus community space and child care designed as a PUD with exceptions from parking and loading requirements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145300,,,,4600,,,,,2000,245700,,,,8000,,,,,3200,,,,,,,,,,,,,,,,,,,,,,,,37,,37,37.7670987,3,5,-122.42319958,"MULTIPOLYGON (((-122.42374196100002 37.767600261999974, -122.423741173 37.767592046999994, -122.42377221999999 37.767590170999995, -122.42422584500002 37.767562754999972, -122.42414258000002 37.766693686999986, -122.42403909299998 37.766699941000013, -122.42402072700003 37.766508250000015, -122.422192516 37.766618728000026, -122.42229490699998 37.767687704000025, -122.42263980400003 37.767666863999978, -122.422743293 37.767660611999986, -122.42282953400002 37.767655400000024, -122.42291577399999 37.767650188999994, -122.42300201500001 37.767644976999975, -122.42308480600002 37.767639975000009, -122.42316759699997 37.767634971000007, -122.423305583 37.76762663300002, -122.42339182299997 37.767621421999991, -122.42348841199998 37.767615584999987, -122.423591902 37.767609330000028, -122.42367469300001 37.767604327000015, -122.42374196100002 37.767600261999974)))",20,POINT (-122.42319957999999 37.7670987)
2002.0809K,SHD,Closed,,3546,002,3546002,2002.0809,,2003-03-06 00:00:00,2003-03-17 00:00:00,340-370 VALENCIA ST,"340 - 370 VALENCIA ST, SAN FRANCISCO, CA",,,0,0,0,0,0,0,0,0,0,,,,,,"Romero, Carlos",Mission Housing Development Corp.,Ben Fu,Ben,Fu,BEN.FU@SFGOV.ORG,415-558-6613,"03/06/2003 Shadow Study Prop. K 

The proposed project would demolish the 22 three-story buildings and construct 17 three story affordable housing structures containing a total of 247 units, plus community space and child care designed as a PUD with exceptions from parking and loading requirements.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,37,37.7670987,3,5,-122.42319958,"MULTIPOLYGON (((-122.42374196100002 37.767600261999974, -122.423741173 37.767592046999994, -122.42377221999999 37.767590170999995, -122.42422584500002 37.767562754999972, -122.42414258000002 37.766693686999986, -122.42403909299998 37.766699941000013, -122.42402072700003 37.766508250000015, -122.422192516 37.766618728000026, -122.42229490699998 37.767687704000025, -122.42263980400003 37.767666863999978, -122.422743293 37.767660611999986, -122.42282953400002 37.767655400000024, -122.42291577399999 37.767650188999994, -122.42300201500001 37.767644976999975, -122.42308480600002 37.767639975000009, -122.42316759699997 37.767634971000007, -122.423305583 37.76762663300002, -122.42339182299997 37.767621421999991, -122.42348841199998 37.767615584999987, -122.423591902 37.767609330000028, -122.42367469300001 37.767604327000015, -122.42374196100002 37.767600261999974)))",20,POINT (-122.42319957999999 37.7670987)
2004.0049A,COA,Closed - Approved,,1764,031,1764031,2004.0049,,2004-01-13 00:00:00,2005-01-20 00:00:00,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"Cincotta, David","Jeffer, Mangels, Butler & Marmaro",,,,,,The project proposes to demolish the structure (used for school) located at 1338 10th Avenue and to construct a new structure at the site for use by the existing elementary school. CU Authorization is requested for an increase in the elementary school use per Section 209.3(g) in the RH-2 District. A rear yard Variance is sought for new construction of the structure within the req rear yard.  A Certificate of Appropriateness is sought to renovate and repair Landmark No. 29 (The Old Firehouse).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76310891,10,11,-122.46699253,"MULTIPOLYGON (((-122.46678576099998 37.763124865000009, -122.46679054999998 37.763193418000014, -122.46720504400002 37.763175215999979, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009)))",14,POINT (-122.46699253 37.76310891)
2003.1310Q,CND,Closed,,1844,037,1844037,2003.1310,,2003-12-16 00:00:00,2003-12-29 00:00:00,1438 10TH AV,"1438 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"BERLESE, MARGARET J.",HERZIG & BERLESE,,,,,,2 UNIT CONDO CONVERSION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76138261,10,8,-122.46687067,"MULTIPOLYGON (((-122.466667073 37.761425926000015, -122.46707905300002 37.761407846999987, -122.46707426299997 37.761339293999981, -122.46666228399999 37.76135737200002, -122.466667073 37.761425926000015)))",14,POINT (-122.46687067 37.76138261)
2003.0784S,SUB,Closed,,1764,031,1764031,2003.0784,,2003-07-02 00:00:00,2006-11-14 00:00:00,1338 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"SEHER, FREDERICK",,,,,,,LOT LINE ADJUSTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76310891,10,11,-122.46699253,"MULTIPOLYGON (((-122.46678576099998 37.763124865000009, -122.46679054999998 37.763193418000014, -122.46720504400002 37.763175215999979, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009)))",14,POINT (-122.46699253 37.76310891)
2004.0049V,VAR,Closed - Approved,,1764,031,1764031,2004.0049,,2004-01-13 00:00:00,2005-02-11 00:00:00,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"Cincotta, David","Jeffer, Mangels, Butler & Marmaro",,,,,,The project proposes to demolish the structure (used for school) located at 1338 10th Avenue and to construct a new structure at the site for use by the existing elementary school. CU Authorization is requested for an increase in the elementary school use per Section 209.3(g) in the RH-2 District. A rear yard Variance is sought for new construction of the structure within the req rear yard.  A Certificate of Appropriateness is sought to renovate and repair Landmark No. 29 (The Old Firehouse).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76310891,10,11,-122.46699253,"MULTIPOLYGON (((-122.46678576099998 37.763124865000009, -122.46679054999998 37.763193418000014, -122.46720504400002 37.763175215999979, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009)))",14,POINT (-122.46699253 37.76310891)
2004.0049E,ENV,Closed - CEQA Clearance Issued,,1764,031,1764031,2004.0049,,2004-04-19 00:00:00,2004-11-22 00:00:00,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"Cincotta, David","Jeffer, Mangels, Butler & Marmaro",Nannie Turrell,Nannie,Turrell,NANNIE.TURRELL@SFGOV.ORG,415-575-9047,The project proposes to demolish the structure (used for school) located at 1338 10th Avenue and to construct a new structure at the site for use by the existing elementary school. CU Authorization is requested for an increase in the elementary school use per Section 209.3(g) in the RH-2 District. A rear yard Variance is sought for new construction of the structure within the req rear yard.  A Certificate of Appropriateness is sought to renovate and repair Landmark No. 29 (The Old Firehouse).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76310891,10,11,-122.46699253,"MULTIPOLYGON (((-122.46678576099998 37.763124865000009, -122.46679054999998 37.763193418000014, -122.46720504400002 37.763175215999979, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009)))",14,POINT (-122.46699253 37.76310891)
2003.0784,PRJ,Closed,,1764,031,1764031,,2003.0784S,2003-07-02 00:00:00,,1338 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,LOT LINE ADJUSTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76310891,10,11,-122.46699253,"MULTIPOLYGON (((-122.46678576099998 37.763124865000009, -122.46679054999998 37.763193418000014, -122.46720504400002 37.763175215999979, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009)))",14,POINT (-122.46699253 37.76310891)
2004.0049C,CUA,Closed - Approved,,1764,031,1764031,2004.0049,,2004-01-13 00:00:00,2005-01-27 00:00:00,1348 10TH AV,"1348 - 0 10TH AV, SAN FRANCISCO, CA 94122",,,0,0,0,0,0,0,0,0,0,,,,,,"Cincotta, David","Jeffer, Mangels, Butler & Marmaro",,,,,,The project proposes to demolish the structure (used for school) located at 1338 10th Avenue and to construct a new structure at the site for use by the existing elementary school. CU Authorization is requested for an increase in the elementary school use per Section 209.3(g) in the RH-2 District. A rear yard Variance is sought for new construction of the structure within the req rear yard.  A Certificate of Appropriateness is sought to renovate and repair Landmark No. 29 (The Old Firehouse).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,109,37.76310891,10,11,-122.46699253,"MULTIPOLYGON (((-122.46678576099998 37.763124865000009, -122.46679054999998 37.763193418000014, -122.46720504400002 37.763175215999979, -122.46720025500002 37.763106662999974, -122.46719450799998 37.763024399000017, -122.46678001399999 37.763042600999995, -122.46678576099998 37.763124865000009)))",14,POINT (-122.46699253 37.76310891)
