fk,source,last_updated,name,value
ppts_2015-018514GEN,ppts,2020-01-29,record_id,2015-018514GEN
ppts_2015-018514GEN,ppts,2020-01-29,date_opened,10/06/2015 12:00:00 AM +0000
ppts_2015-018514GEN,ppts,2020-01-29,status,Closed - Informational
ppts_2015-018514GEN,ppts,2020-01-29,date_closed,10/07/2015 12:00:00 AM +0000
ppts_2015-018514GEN,ppts,2020-01-29,address,429 BEALE ST 94105
ppts_2015-018514GEN,ppts,2020-01-29,record_type,Generic (GEN)
ppts_2015-018514GEN,ppts,2020-01-29,record_type_category,GEN
ppts_2015-018514GEN,ppts,2020-01-29,name,429 Beale / 430 Main
ppts_2015-018514GEN,ppts,2020-01-29,description,Record Request
ppts_2015-018514GEN,ppts,2020-01-29,planner_name,Josephine Chen
ppts_2015-018514GEN,ppts,2020-01-29,planner_email,josephine.chen@sfgov.org
ppts_2015-018514GEN,ppts,2020-01-29,planner_phone,415-575-9199
ppts_4081_ENF,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.467561946 37.774389437, -122.467979775 37.77437041, -122.467984738 37.774438956, -122.467566908 37.774457981, -122.467562938 37.774403145, -122.467561946 37.774389437)))"
ppts_4081_ENF,ppts,2020-01-29,record_id,4081_ENF
ppts_4081_ENF,ppts,2020-01-29,date_opened,08/14/2001 12:00:00 AM +0000
ppts_4081_ENF,ppts,2020-01-29,status,Closed - Abated
ppts_4081_ENF,ppts,2020-01-29,date_closed,11/01/2001 12:00:00 AM +0000
ppts_4081_ENF,ppts,2020-01-29,address,"738 10TH AVE, SAN FRANCISCO, CA 94118"
ppts_4081_ENF,ppts,2020-01-29,record_type,Enforcement (ENF)
ppts_4081_ENF,ppts,2020-01-29,record_type_category,ENF
ppts_4081_ENF,ppts,2020-01-29,name,738 10TH AV
ppts_4081_ENF,ppts,2020-01-29,description,Tenant is operating a body healing service via physicist & metaphysician methods.  Tenant sees clients through appointments (too many clients).  Property is zoned RH-2; should not be used as commercial use.
ppts_2017-011346MIS,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.467925194 37.773616411, -122.467766434 37.77362364, -122.467752653 37.773433236, -122.467911412 37.773426022, -122.467925194 37.773616411)))"
ppts_2017-011346MIS,ppts,2020-01-29,record_id,2017-011346MIS
ppts_2017-011346MIS,ppts,2020-01-29,date_opened,09/05/2017 12:00:00 AM +0000
ppts_2017-011346MIS,ppts,2020-01-29,status,Closed - Approved
ppts_2017-011346MIS,ppts,2020-01-29,date_closed,09/25/2017 12:00:00 AM +0000
ppts_2017-011346MIS,ppts,2020-01-29,address,798 10TH AVE 94118
ppts_2017-011346MIS,ppts,2020-01-29,record_type,Misc. Permits-REF (MIS)
ppts_2017-011346MIS,ppts,2020-01-29,record_type_category,MIS
ppts_2017-011346MIS,ppts,2020-01-29,name,798 - 10th Avenue - Verizon ROW WTS Facility
ppts_2017-011346MIS,ppts,2020-01-29,description,Verizon ROW WTS Facility: Installation and operation of wireless equipment and antennas for Verizon on Existing JPA Wood Pole
ppts_2017-011346MIS,ppts,2020-01-29,planner_name,Ashley Lindsay
ppts_2017-011346MIS,ppts,2020-01-29,planner_email,ashley.lindsay@sfgov.org
ppts_2017-011346MIS,ppts,2020-01-29,planner_phone,415-575-9178
ppts_2016-002313GEN,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.390146674 37.787310971, -122.39047725 37.78704965, -122.390645676 37.787183003, -122.390312301 37.787446538, -122.389962894 37.787722742, -122.389797269 37.787587174, -122.390146674 37.787310971)))"
ppts_2016-002313GEN,ppts,2020-01-29,record_id,2016-002313GEN
ppts_2016-002313GEN,ppts,2020-01-29,date_opened,02/08/2016 12:00:00 AM +0000
ppts_2016-002313GEN,ppts,2020-01-29,status,Closed - Informational
ppts_2016-002313GEN,ppts,2020-01-29,date_closed,02/12/2016 12:00:00 AM +0000
ppts_2016-002313GEN,ppts,2020-01-29,address,429 BEALE ST 94105
ppts_2016-002313GEN,ppts,2020-01-29,record_type,Generic (GEN)
ppts_2016-002313GEN,ppts,2020-01-29,record_type_category,GEN
ppts_2016-002313GEN,ppts,2020-01-29,name,429 Beale / 430 Main - 2014-002033ENV/DNX
ppts_2016-002313GEN,ppts,2020-01-29,description,Record Request
ppts_2016-002313GEN,ppts,2020-01-29,planner_name,Josephine Chen
ppts_2016-002313GEN,ppts,2020-01-29,planner_email,josephine.chen@sfgov.org
ppts_2016-002313GEN,ppts,2020-01-29,planner_phone,415-575-9199
ppts_2018-000851ENF,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.417919582 37.775981011, -122.41779697 37.776077885, -122.417453754 37.776349056, -122.417025525 37.776007513, -122.416927898 37.775929647, -122.416854678 37.775871248, -122.416769255 37.775803116, -122.416583973 37.775655337, -122.416828954 37.7754614, -122.416865702 37.775432309, -122.416780279 37.775364177, -122.416872894 37.775290249, -122.417091738 37.775464796, -122.417156729 37.775413457, -122.41729831 37.775524434, -122.417322834 37.775505061, -122.417919582 37.775981011)))"
ppts_2018-000851ENF,ppts,2020-01-29,record_id,2018-000851ENF
ppts_2018-000851ENF,ppts,2020-01-29,date_opened,01/11/2018 12:00:00 AM +0000
ppts_2018-000851ENF,ppts,2020-01-29,status,Closed - Abated
ppts_2018-000851ENF,ppts,2020-01-29,date_closed,03/16/2018 12:00:00 AM +0000
ppts_2018-000851ENF,ppts,2020-01-29,address,8 10TH ST 94103
ppts_2018-000851ENF,ppts,2020-01-29,record_type,Enforcement (ENF)
ppts_2018-000851ENF,ppts,2020-01-29,record_type_category,ENF
ppts_2018-000851ENF,ppts,2020-01-29,name,8 10th Street Illegal Short-Term Rentals by Lessees in MultipleDwelling Units
ppts_2018-000851ENF,ppts,2020-01-29,description,"8 10th Street Illegal Short-Term Rentals. Ongoing Illegal Short-Term Rentals by Lesses resulting in quality of life complaints from long-term residents. Listings appear to include persons involved in illegal short-term rentals at multiple properties including Paul Hamadeh & Heigo Paartalu (lLooky homes operation) : https://www.airbnb.com/rooms/18522159; https://www.airbnb.com/rooms/18859942; https://www.airbnb.com/rooms/19590104; https://www.airbnb.com/rooms/20857978; https://www.airbnb.com/rooms/21553816; https://www.airbnb.com/rooms/6186737; https://www.airbnb.com/rooms/6559856; https://www.airbnb.com/rooms/7439398; https://www.airbnb.com/rooms/17027820
MULTIPOLYGON (((-122.39047725 37.78704965"
ppts_2018-000851ENF,ppts,2020-01-29,parent,"-122.39047725 37.78704965)))"""
ppts_2018-000851ENF,ppts,2020-01-29,children,63564
ppts_2018-000851ENF,ppts,2020-01-29,planner_name,10/15/2012 12:00:00 AM +0000
ppts_2018-000851ENF,ppts,2020-01-29,planner_email,Closed - Cancelled
ppts_2018-000851ENF,ppts,2020-01-29,planner_phone,04/09/2013 12:00:00 AM +0000
ppts_2018-000851ENF,ppts,2020-01-29,is_adu,415-575-9107
ppts_2017-006823PRJ,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.464740365 37.725176241, -122.464379455 37.725132622, -122.464378561 37.725132508, -122.464377671 37.725132381, -122.464376783 37.725132241, -122.464375898 37.72513209, -122.464375016 37.725131927, -122.464374139 37.725131751, -122.464373265 37.725131563, -122.464372396 37.725131363, -122.46437153 37.725131151, -122.46437067 37.725130927, -122.464369815 37.725130691, -122.464368966 37.725130443, -122.464368121 37.725130184, -122.464367283 37.725129913, -122.46436645 37.72512963, -122.464365626 37.725129336, -122.464364805 37.72512903, -122.464363993 37.725128714, -122.464363187 37.725128385, -122.464362389 37.725128046, -122.464361598 37.725127696, -122.464360816 37.725127335, -122.464360042 37.725126963, -122.464359275 37.725126581, -122.464358518 37.725126188, -122.464357768 37.725125784, -122.464357028 37.72512537, -122.464356297 37.725124946, -122.464355576 37.725124512, -122.464354864 37.725124068, -122.464354162 37.725123612, -122.46435347 37.725123149, -122.464352788 37.725122676, -122.464352117 37.725122194, -122.464351457 37.725121702, -122.464350808 37.725121202, -122.464350169 37.725120691, -122.464349543 37.725120173, -122.464348926 37.725119646, -122.464348322 37.72511911, -122.46434773 37.725118566, -122.46434715 37.725118015, -122.464346583 37.725117455, -122.464346027 37.725116887, -122.464345484 37.725116311, -122.464344954 37.725115729, -122.464344438 37.725115139, -122.464343933 37.725114542, -122.464343442 37.725113937, -122.464342965 37.725113327, -122.4643425 37.725112709, -122.464342049 37.725112086, -122.464341613 37.725111456, -122.464341191 37.72511082, -122.464340781 37.725110179, -122.464340386 37.725109532, -122.464340006 37.725108879, -122.46433964 37.725108222, -122.464339289 37.725107559, -122.464338951 37.725106892, -122.46433863 37.72510622, -122.464338322 37.725105544, -122.46433803 37.725104864, -122.464337753 37.725104179, -122.46433749 37.725103491, -122.464337242 37.725102799, -122.464337011 37.725102104, -122.464336794 37.725101406, -122.464336592 37.725100705, -122.464336407 37.725100002, -122.464336237 37.725099295, -122.464335945 37.725097894, -122.46432729 37.725048488, -122.464319614 37.724998981, -122.464716306 37.724992426, -122.46471789 37.725008343, -122.464719566 37.725024254, -122.46472664 37.725083485, -122.464740365 37.725176241)))"
ppts_2017-006823PRJ,ppts,2020-01-29,record_id,2017-006823PRJ
ppts_2017-006823PRJ,ppts,2020-01-29,date_opened,06/01/2017 12:00:00 AM +0000
ppts_2017-006823PRJ,ppts,2020-01-29,status,Closed
ppts_2017-006823PRJ,ppts,2020-01-29,date_closed,10/05/2017 12:00:00 AM +0000
ppts_2017-006823PRJ,ppts,2020-01-29,address,101 URBANO DR 94127
ppts_2017-006823PRJ,ppts,2020-01-29,record_type,Project Profile (PRJ)
ppts_2017-006823PRJ,ppts,2020-01-29,record_type_category,PRJ
ppts_2017-006823PRJ,ppts,2020-01-29,name,101 URBANO DR
ppts_2017-006823PRJ,ppts,2020-01-29,description,"COMPLY W/ COMPLAINT #201776386, UNIT LEGALIZATION ORD 43-14, LEGALIZATION OF DWELLING UNIT INSTALL WITHOUT PERMIT,. LEGALIZE EISTING KITCHE, BEDRMS & TWO BATHRM. ALL WORK AT GROUND FLOOR."
ppts_2017-006823PRJ,ppts,2020-01-29,planner_name,Sylvia Jimenez
ppts_2017-006823PRJ,ppts,2020-01-29,planner_email,sylvia.jimenez@sfgov.org
ppts_2017-006823PRJ,ppts,2020-01-29,planner_phone,415-575-9187
ppts_2017-006823PRJ,ppts,2020-01-29,market_rate_units_existing,1
ppts_2017-006823PRJ,ppts,2020-01-29,market_rate_units_proposed,2
ppts_2017-006823PRJ,ppts,2020-01-29,market_rate_units_net,1
ppts_2017-006823PRJ,ppts,2020-01-29,building_permit_number,201705237369
ppts_1592PRV,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.423674693 37.767604327, -122.423591902 37.76760933, -122.423488412 37.767615585, -122.423391823 37.767621422, -122.423305583 37.767626633, -122.423167597 37.767634971, -122.423084806 37.767639975, -122.423002015 37.767644977, -122.422915774 37.767650189, -122.422829534 37.7676554, -122.422743293 37.767660612, -122.422639804 37.767666864, -122.422294907 37.767687704, -122.422192516 37.766618728, -122.424020727 37.76650825, -122.424039093 37.766699941, -122.42414258 37.766693687, -122.424225845 37.767562755, -122.42377222 37.767590171, -122.423741173 37.767592047, -122.423741961 37.767600262, -122.423674693 37.767604327)))"
ppts_1592PRV,ppts,2020-01-29,record_id,1592PRV
ppts_1592PRV,ppts,2020-01-29,date_opened,06/19/2002 12:00:00 AM +0000
ppts_1592PRV,ppts,2020-01-29,status,Closed - Informational
ppts_1592PRV,ppts,2020-01-29,date_closed,06/26/2002 12:00:00 AM +0000
ppts_1592PRV,ppts,2020-01-29,address,"340 VALENCIA ST, SAN FRANCISCO, CA"
ppts_1592PRV,ppts,2020-01-29,record_type,Project Review Meetings (PRV)
ppts_1592PRV,ppts,2020-01-29,record_type_category,PRV
ppts_1592PRV,ppts,2020-01-29,name,340-370 Valencia Street.  Discuss Valencia Gardens HOPE VI development.
ppts_1592PRV,ppts,2020-01-29,description,340-370 Valencia Street.  Discuss Valencia Gardens HOPE VI development.
ppts_1592PRV,ppts,2020-01-29,planner_name,Jonathan Purvis
ppts_1592PRV,ppts,2020-01-29,planner_email,jonathan.purvis@sfgov.org
ppts_1592PRV,ppts,2020-01-29,planner_phone,415-558-6354
ppts_2675PRV,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.466780014 37.763042601, -122.467194508 37.763024399, -122.467200255 37.763106663, -122.467205044 37.763175216, -122.46679055 37.763193418, -122.466785761 37.763124865, -122.466780014 37.763042601)))"
ppts_2675PRV,ppts,2020-01-29,record_id,2675PRV
ppts_2675PRV,ppts,2020-01-29,date_opened,08/06/2003 12:00:00 AM +0000
ppts_2675PRV,ppts,2020-01-29,status,Closed - Informational
ppts_2675PRV,ppts,2020-01-29,date_closed,08/13/2003 12:00:00 AM +0000
ppts_2675PRV,ppts,2020-01-29,address,"1348 10TH AV, SAN FRANCISCO, CA 94122"
ppts_2675PRV,ppts,2020-01-29,record_type,Project Review Meetings (PRV)
ppts_2675PRV,ppts,2020-01-29,record_type_category,PRV
ppts_2675PRV,ppts,2020-01-29,name,1338 and 1348 - 10th Avenue [Oakes Children's Center].  Demolish building and construct a new three-story building.
ppts_2675PRV,ppts,2020-01-29,description,1338 and 1348 - 10th Avenue [Oakes Children's Center].  Demolish building and construct a new three-story building.
ppts_2675PRV,ppts,2020-01-29,planner_name,David Lindsay
ppts_2675PRV,ppts,2020-01-29,planner_email,david.lindsay@sfgov.org
ppts_2675PRV,ppts,2020-01-29,planner_phone,415-558-6393
ppts_2014-002033ENV,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.390146674 37.787310971, -122.39047725 37.78704965, -122.390645676 37.787183003, -122.390312301 37.787446538, -122.389962894 37.787722742, -122.389797269 37.787587174, -122.390146674 37.787310971)))"
ppts_2014-002033ENV,ppts,2020-01-29,record_id,2014-002033ENV
ppts_2014-002033ENV,ppts,2020-01-29,date_opened,11/04/2014 12:00:00 AM +0000
ppts_2014-002033ENV,ppts,2020-01-29,status,Under Review
ppts_2014-002033ENV,ppts,2020-01-29,address,429 BEALE ST 94105
ppts_2014-002033ENV,ppts,2020-01-29,record_type,Environmental (ENV)
ppts_2014-002033ENV,ppts,2020-01-29,record_type_category,ENV
ppts_2014-002033ENV,ppts,2020-01-29,name,429 Beale Street and 430 Main Street
ppts_2014-002033ENV,ppts,2020-01-29,description,"Demolition of two existing self-storage structures.  New construction of a residential building containing 140 dwelling units, 70 auto parking spaces, and 110 bicycle parking spaces."
ppts_2014-002033ENV,ppts,2020-01-29,parent,2014-002033PRJ
ppts_2014-002033ENV,ppts,2020-01-29,planner_name,Michael Li
ppts_2014-002033ENV,ppts,2020-01-29,planner_email,Michael.J.Li@sfgov.org
ppts_2014-002033ENV,ppts,2020-01-29,planner_phone,415-575-9107
ppts_2010.0766,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.43353668 37.789803255, -122.433489425 37.789579538, -122.433668832 37.789556902, -122.433697625 37.789699266, -122.433701043 37.789698834, -122.433717546 37.789780436, -122.43353668 37.789803255)))"
ppts_2010.0766,ppts,2020-01-29,record_id,2010.0766
ppts_2010.0766,ppts,2020-01-29,date_opened,08/31/2010 12:00:00 AM +0000
ppts_2010.0766,ppts,2020-01-29,status,Closed
ppts_2010.0766,ppts,2020-01-29,record_type,Project Profile (PRJ)
ppts_2010.0766,ppts,2020-01-29,record_type_category,PRJ
ppts_2010.0766,ppts,2020-01-29,name,2451 Sacramento Street
ppts_2010.0766,ppts,2020-01-29,description,Rezone parcel from RM-1 to Upper Fillmore Street NC District.
ppts_2010.0766,ppts,2020-01-29,children,"2010.0766E,2010.0766Z"
ppts_1998.176Q,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.467668506 37.77592553, -122.468087639 37.775906444, -122.4680926 37.77597499, -122.467673468 37.775994074, -122.467668506 37.77592553)))"
ppts_1998.176Q,ppts,2020-01-29,record_id,1998.176Q
ppts_1998.176Q,ppts,2020-01-29,date_opened,03/17/1998 12:00:00 AM +0000
ppts_1998.176Q,ppts,2020-01-29,status,Closed - Approved
ppts_1998.176Q,ppts,2020-01-29,date_closed,04/15/1998 12:00:00 AM +0000
ppts_1998.176Q,ppts,2020-01-29,address,"658 10TH AV, SAN FRANCISCO, CA 94118"
ppts_1998.176Q,ppts,2020-01-29,record_type,Condo-REF (CND)
ppts_1998.176Q,ppts,2020-01-29,record_type_category,CND
ppts_1998.176Q,ppts,2020-01-29,name,658 10TH AV
ppts_1998.176Q,ppts,2020-01-29,description,Convert 2 units into condominiums
ppts_1998.176Q,ppts,2020-01-29,parent,1998.176
ppts_2015-014058ENV,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.424440899 37.798016091, -122.424516106 37.798388965, -122.424177333 37.798432032, -122.424101931 37.798059181, -122.424440899 37.798016091)))"
ppts_2015-014058ENV,ppts,2020-01-29,record_id,2015-014058ENV
ppts_2015-014058ENV,ppts,2020-01-29,date_opened,01/04/2016 12:00:00 AM +0000
ppts_2015-014058ENV,ppts,2020-01-29,status,Closed - CEQA Clearance Issued
ppts_2015-014058ENV,ppts,2020-01-29,date_closed,11/07/2017 12:00:00 AM +0000
ppts_2015-014058ENV,ppts,2020-01-29,address,2465 VAN NESS AVE 94123
ppts_2015-014058ENV,ppts,2020-01-29,record_type,Environmental (ENV)
ppts_2015-014058ENV,ppts,2020-01-29,record_type_category,ENV
ppts_2015-014058ENV,ppts,2020-01-29,name,2465 VAN NESS AVE
ppts_2015-014058ENV,ppts,2020-01-29,description,"Demolish gas station and construct a new seven-story building containing 41 residences, approximately 3,000 sf of ground-floor retail, and 31 below-grade vehicle parking spaces."
ppts_2015-014058ENV,ppts,2020-01-29,parent,2015-014058PRJ
ppts_2015-014058ENV,ppts,2020-01-29,planner_name,Jennifer McKellar
ppts_2015-014058ENV,ppts,2020-01-29,planner_email,Jennifer.McKellar@sfgov.org
ppts_2015-014058ENV,ppts,2020-01-29,planner_phone,415-575-8754
ppts_EE80.114,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.420392255 37.765559672, -122.420495741 37.765553422, -122.420548187 37.766101109, -122.419919804 37.766139067, -122.419896549 37.76589619, -122.41989127 37.765841061, -122.419867363 37.765591378, -122.420074335 37.765578876, -122.420185282 37.765572174, -122.420392255 37.765559672)))"
ppts_EE80.114,ppts,2020-01-29,record_id,EE80.114
ppts_EE80.114,ppts,2020-01-29,date_opened,03/10/1980 12:00:00 AM +0000
ppts_EE80.114,ppts,2020-01-29,status,Closed - CEQA Clearance Issued
ppts_EE80.114,ppts,2020-01-29,date_closed,07/11/1980 12:00:00 AM +0000
ppts_EE80.114,ppts,2020-01-29,address,"1950 MISSION ST, SAN FRANCISCO, CA 94110"
ppts_EE80.114,ppts,2020-01-29,record_type,Environmental
ppts_EE80.114,ppts,2020-01-29,record_type_category,ENV
ppts_EE80.114,ppts,2020-01-29,name,1950 Mission St
ppts_EE80.114,ppts,2020-01-29,description,"Leasing of School Property
MULTIPOLYGON (((-122.466515057 37.753330443"
ppts_EE80.114,ppts,2020-01-29,parent,"-122.466515057 37.753330443)))"""
ppts_EE80.114,ppts,2020-01-29,children,110584
ppts_EE80.114,ppts,2020-01-29,planner_name,07/14/2004 12:00:00 AM +0000
ppts_EE80.114,ppts,2020-01-29,planner_email,Closed
ppts_EE80.114,ppts,2020-01-29,planner_phone,03/16/2005 12:00:00 AM +0000
ppts_EE80.114,ppts,2020-01-29,is_adu,415-558-6263
ppts_ORIG780,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.390146674 37.787310971, -122.390312301 37.787446538, -122.389962894 37.787722742, -122.389797269 37.787587174, -122.390146674 37.787310971)))"
ppts_ORIG780,ppts,2020-01-29,record_id,ORIG780
ppts_ORIG780,ppts,2020-01-29,date_opened,12/18/2015 12:00:00 AM +0000
ppts_ORIG780,ppts,2020-01-29,status,Permitted
ppts_ORIG780,ppts,2020-01-29,record_type,General Advertising Signs (GAS)
ppts_ORIG780,ppts,2020-01-29,record_type_category,GAS
ppts_ORIG780,ppts,2020-01-29,name,430 MAIN ST
ppts_ORIG780,ppts,2020-01-29,planner_name,Jonathan Purvis
ppts_ORIG780,ppts,2020-01-29,planner_email,jonathan.purvis@sfgov.org
ppts_ORIG780,ppts,2020-01-29,planner_phone,415-558-6354
ppts_1998.176,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.467668506 37.77592553, -122.468087639 37.775906444, -122.4680926 37.77597499, -122.467673468 37.775994074, -122.467668506 37.77592553)))"
ppts_1998.176,ppts,2020-01-29,record_id,1998.176
ppts_1998.176,ppts,2020-01-29,date_opened,03/17/1998 12:00:00 AM +0000
ppts_1998.176,ppts,2020-01-29,status,Closed
ppts_1998.176,ppts,2020-01-29,address,"658 10TH AV, SAN FRANCISCO, CA 94118"
ppts_1998.176,ppts,2020-01-29,record_type,Project Profile (PRJ)
ppts_1998.176,ppts,2020-01-29,record_type_category,PRJ
ppts_1998.176,ppts,2020-01-29,name,658 10TH AV
ppts_1998.176,ppts,2020-01-29,description,Convert 2 units into condominiums
ppts_1998.176,ppts,2020-01-29,children,1998.176Q
ppts_2008.1186E,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.467194508 37.763024399, -122.467200255 37.763106663, -122.466785761 37.763124865, -122.466780014 37.763042601, -122.467194508 37.763024399)))"
ppts_2008.1186E,ppts,2020-01-29,record_id,2008.1186E
ppts_2008.1186E,ppts,2020-01-29,date_opened,10/14/2008 12:00:00 AM +0000
ppts_2008.1186E,ppts,2020-01-29,status,Closed - CEQA Clearance Issued
ppts_2008.1186E,ppts,2020-01-29,date_closed,10/22/2008 12:00:00 AM +0000
ppts_2008.1186E,ppts,2020-01-29,address,"1348 10TH AV, SAN FRANCISCO, CA 94122"
ppts_2008.1186E,ppts,2020-01-29,record_type,Environmental (ENV)
ppts_2008.1186E,ppts,2020-01-29,record_type_category,ENV
ppts_2008.1186E,ppts,2020-01-29,name,1348 10TH AV
ppts_2008.1186E,ppts,2020-01-29,description,Change of use from elementary school to office use.
ppts_2008.1186E,ppts,2020-01-29,parent,2008.1186
ppts_2008.1186E,ppts,2020-01-29,planner_name,Brett Bollinger
ppts_2008.1186E,ppts,2020-01-29,planner_email,brett.bollinger@sfgov.org
ppts_2008.1186E,ppts,2020-01-29,planner_phone,415-575-9024
ppts_2008.1021,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.432926626 37.789880223, -122.432853514 37.7895187, -122.432938794 37.789507856, -122.433025927 37.789496774, -122.433113062 37.789485693, -122.433200197 37.789474611, -122.43328733 37.78946353, -122.433374465 37.789452449, -122.433461599 37.789441367, -122.433489425 37.789579538, -122.433668832 37.789556902, -122.433697625 37.789699266, -122.433701043 37.789698834, -122.433717546 37.789780436, -122.43353668 37.789803255, -122.432926626 37.789880223)))"
ppts_2008.1021,ppts,2020-01-29,record_id,2008.1021
ppts_2008.1021,ppts,2020-01-29,date_opened,08/07/2008 12:00:00 AM +0000
ppts_2008.1021,ppts,2020-01-29,status,Closed
ppts_2008.1021,ppts,2020-01-29,record_type,Project Profile (PRJ)
ppts_2008.1021,ppts,2020-01-29,record_type_category,PRJ
ppts_2008.1021,ppts,2020-01-29,name,2435 - 2451 SACRAMENTO ST
ppts_2008.1021,ppts,2020-01-29,description,2 lot subdivisions
ppts_2008.1021,ppts,2020-01-29,children,2008.1021S
ppts_2018-001074PRV,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.39047725 37.78704965, -122.390645676 37.787183003, -122.390312301 37.787446538, -122.390146674 37.787310971, -122.39047725 37.78704965)))"
ppts_2018-001074PRV,ppts,2020-01-29,record_id,2018-001074PRV
ppts_2018-001074PRV,ppts,2020-01-29,date_opened,01/18/2018 12:00:00 AM +0000
ppts_2018-001074PRV,ppts,2020-01-29,status,Under Review
ppts_2018-001074PRV,ppts,2020-01-29,address,429 BEALE ST 94105
ppts_2018-001074PRV,ppts,2020-01-29,record_type,Project Review Meetings (PRV)
ppts_2018-001074PRV,ppts,2020-01-29,record_type_category,PRV
ppts_2018-001074PRV,ppts,2020-01-29,name,429 Beale Street and 430 Main Street
ppts_2018-001074PRV,ppts,2020-01-29,description,"429 Beale Street and 430 Main Street (3767/305, 306); Interdepartmental Project Review meeting to discuss demolition of an existing 3-story structure and construction of a 84', 9-story residential building containing 144 units and below-grade parking including 77 spaces."
ppts_2018-001074PRV,ppts,2020-01-29,planner_name,Doug Vu
ppts_2018-001074PRV,ppts,2020-01-29,planner_email,doug.vu@sfgov.org
ppts_2018-001074PRV,ppts,2020-01-29,planner_phone,415-575-9120
ppts_2000.576,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.468301019 37.781010049, -122.468320849 37.781283944, -122.46847631 37.781276922, -122.468481293 37.781345752, -122.468066733 37.781364478, -122.467647697 37.781383405, -122.467622886 37.781040678, -122.468301019 37.781010049)))"
ppts_2000.576,ppts,2020-01-29,record_id,2000.576
ppts_2000.576,ppts,2020-01-29,date_opened,06/05/2000 12:00:00 AM +0000
ppts_2000.576,ppts,2020-01-29,status,Closed
ppts_2000.576,ppts,2020-01-29,address,"389 09TH AV, SAN FRANCISCO, CA 94118"
ppts_2000.576,ppts,2020-01-29,record_type,Project Profile (PRJ)
ppts_2000.576,ppts,2020-01-29,record_type_category,PRJ
ppts_2000.576,ppts,2020-01-29,name,"389-9th Avenue (aka, 378 10TH AV)"
ppts_2000.576,ppts,2020-01-29,description,"Installation of a WTS facility, with up to 16 antennas."
ppts_2000.576,ppts,2020-01-29,children,2000.576C
ppts_2016-001514GPR,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.420392255 37.765559672, -122.420495741 37.765553422, -122.420548187 37.766101109, -122.419919804 37.766139067, -122.419896549 37.76589619, -122.41989127 37.765841061, -122.419867363 37.765591378, -122.420074335 37.765578876, -122.420185282 37.765572174, -122.420392255 37.765559672)))"
ppts_2016-001514GPR,ppts,2020-01-29,record_id,2016-001514GPR
ppts_2016-001514GPR,ppts,2020-01-29,date_opened,01/24/2017 12:00:00 AM +0000
ppts_2016-001514GPR,ppts,2020-01-29,status,On Hold
ppts_2016-001514GPR,ppts,2020-01-29,address,1950 MISSION ST 94103
ppts_2016-001514GPR,ppts,2020-01-29,record_type,General Plan Referral (GPR)
ppts_2016-001514GPR,ppts,2020-01-29,record_type_category,GPR
ppts_2016-001514GPR,ppts,2020-01-29,name,1950 MISSION ST
ppts_2016-001514GPR,ppts,2020-01-29,description,The project will be the development of 157 units of 100% affordable housing to low income families. The option to ground lease to the developer (BRIDGE) will allow for the development team to apply for outside funding sources since the document will provide site control to the non-profit developer.
ppts_2016-001514GPR,ppts,2020-01-29,parent,2016-001514PPA
ppts_2016-001514GPR,ppts,2020-01-29,planner_name,Paul Chasan
ppts_2016-001514GPR,ppts,2020-01-29,planner_email,paul.chasan@sfgov.org
ppts_2016-001514GPR,ppts,2020-01-29,planner_phone,415-575-9065
ppts_2017-015112PRL,ppts,2020-01-29,the_geom,"MULTIPOLYGON (((-122.468220711 37.779294013, -122.468332984 37.779288934, -122.468337947 37.779357479, -122.467923401 37.779376231, -122.467918438 37.779307686, -122.467961619 37.779305732, -122.468047984 37.779301826, -122.468134348 37.779297919, -122.468220711 37.779294013)))"
ppts_2017-015112PRL,ppts,2020-01-29,record_id,2017-015112PRL
ppts_2017-015112PRL,ppts,2020-01-29,date_opened,11/28/2017 12:00:00 AM +0000
ppts_2017-015112PRL,ppts,2020-01-29,status,Closed
ppts_2017-015112PRL,ppts,2020-01-29,date_closed,11/28/2017 12:00:00 AM +0000
ppts_2017-015112PRL,ppts,2020-01-29,address,478 10TH AVE 94118
ppts_2017-015112PRL,ppts,2020-01-29,record_type,Project Light (PRL)
ppts_2017-015112PRL,ppts,2020-01-29,record_type_category,PRL
